"filename", "language", "JavaScript", "TypeScript JSX", "TypeScript", "JSON with Comments", "MS SQL", "JSON", "Markdown", "XML", "PostCSS", "Diff", "comment", "blank", "total"
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/constraint-solver.ts", "TypeScript", 0, 0, 630, 0, 0, 0, 0, 0, 0, 0, 172, 141, 943
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/dimension-annotations.ts", "TypeScript", 0, 0, 373, 0, 0, 0, 0, 0, 0, 0, 32, 63, 468
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/dimension-integration.tsx", "TypeScript JSX", 0, 366, 0, 0, 0, 0, 0, 0, 0, 0, 41, 28, 435
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/dimension-manager.ts", "TypeScript", 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 61, 48, 401
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/draft-analysis-helpers.ts", "TypeScript", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 36, 24, 150
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/draft-analysis.ts", "TypeScript", 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 60, 53, 462
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/drawing-exporters.ts", "TypeScript", 0, 0, 700, 0, 0, 0, 0, 0, 0, 0, 161, 113, 974
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/drawing-system.ts", "TypeScript", 0, 0, 626, 0, 0, 0, 0, 0, 0, 0, 88, 128, 842
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/edge-highlighter.ts", "TypeScript", 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 45, 41, 251
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/exploded-view.ts", "TypeScript", 0, 0, 531, 0, 0, 0, 0, 0, 0, 0, 137, 107, 775
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/face-operations.ts", "TypeScript", 0, 0, 419, 0, 0, 0, 0, 0, 0, 0, 59, 91, 569
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/feature-tree.ts", "TypeScript", 0, 0, 531, 0, 0, 0, 0, 0, 0, 0, 109, 126, 766
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/gdt-symbols.ts", "TypeScript", 0, 0, 304, 0, 0, 0, 0, 0, 0, 0, 51, 38, 393
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/geometry-kernel.ts", "TypeScript", 0, 0, 453, 0, 0, 0, 0, 0, 0, 0, 49, 98, 600
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/geometry-picker.ts", "TypeScript", 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 71, 74, 460
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/interactive-drag.ts", "TypeScript", 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 41, 40, 253
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/mate-solver.ts", "TypeScript", 0, 0, 436, 0, 0, 0, 0, 0, 0, 0, 94, 98, 628
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/mate-system.ts", "TypeScript", 0, 0, 412, 0, 0, 0, 0, 0, 0, 0, 102, 79, 593
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/optimized-solver.ts", "TypeScript", 0, 0, 688, 0, 0, 0, 0, 0, 0, 0, 125, 118, 931
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/pattern-features.ts", "TypeScript", 0, 0, 704, 0, 0, 0, 0, 0, 0, 0, 122, 129, 955
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/shell-integration.ts", "TypeScript", 0, 0, 476, 0, 0, 0, 0, 0, 0, 0, 85, 84, 645
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/shell-operation.ts", "TypeScript", 0, 0, 555, 0, 0, 0, 0, 0, 0, 0, 89, 111, 755
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/sketch-solver.ts", "TypeScript", 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 8, 47, 216
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/sketch-tools.ts", "TypeScript", 0, 0, 623, 0, 0, 0, 0, 0, 0, 0, 149, 120, 892
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/solver-integration.ts", "TypeScript", 0, 0, 401, 0, 0, 0, 0, 0, 0, 0, 119, 84, 604
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/sweep-loft-integration.ts", "TypeScript", 0, 0, 422, 0, 0, 0, 0, 0, 0, 0, 92, 108, 622
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/sweep-loft.ts", "TypeScript", 0, 0, 664, 0, 0, 0, 0, 0, 0, 0, 130, 147, 941
"/Users/user/Documents/BlueprintCAD/backend/lib/cad/video-exporter.ts", "TypeScript", 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 65, 40, 271
"/Users/user/Documents/BlueprintCAD/backend/lib/email-templates.js", "JavaScript", 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 276
"/Users/user/Documents/BlueprintCAD/backend/lib/email-verification.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 95
"/Users/user/Documents/BlueprintCAD/backend/lib/email.js", "JavaScript", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 237
"/Users/user/Documents/BlueprintCAD/backend/lib/folder-utils.js", "JavaScript", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 45, 293
"/Users/user/Documents/BlueprintCAD/backend/lib/generateThumbnail.js", "JavaScript", 390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 75, 550
"/Users/user/Documents/BlueprintCAD/backend/lib/print-cost-config.js", "JavaScript", 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 202
"/Users/user/Documents/BlueprintCAD/backend/lib/print-cost-estimator.js", "JavaScript", 467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 96, 682
"/Users/user/Documents/BlueprintCAD/backend/lib/print-cost-validator.js", "JavaScript", 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 40, 350
"/Users/user/Documents/BlueprintCAD/backend/lib/privacy-utils.js", "JavaScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 21, 140
"/Users/user/Documents/BlueprintCAD/backend/lib/rate-limit.js", "JavaScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 20, 122
"/Users/user/Documents/BlueprintCAD/backend/lib/stl-printability.js", "JavaScript", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 20, 133
"/Users/user/Documents/BlueprintCAD/backend/lib/stl-utils.js", "JavaScript", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 178
"/Users/user/Documents/BlueprintCAD/backend/lib/stripe-utils.js", "JavaScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 97
"/Users/user/Documents/BlueprintCAD/backend/lib/thumbnailGenerator.js", "JavaScript", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 28, 191
"/Users/user/Documents/BlueprintCAD/backend/lib/thumbnailGeneratorSimple.js", "JavaScript", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 26, 273
"/Users/user/Documents/BlueprintCAD/backend/lib/ui/design-system.ts", "TypeScript", 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 10, 15, 158
"/Users/user/Documents/BlueprintCAD/backend/lib/verification-middleware.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 42
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-comments-system.js", "JavaScript", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 138
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-email-verification.js", "JavaScript", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 23, 127
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-extended-profile-fields.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 61
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-file-versions.js", "JavaScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 60
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-follow-requests.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 31
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-messaging-notifications.js", "JavaScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 70
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-oauth-support.js", "JavaScript", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 163
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-ownership-transfer.js", "JavaScript", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 93
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-private-accounts.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 29
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-profile-columns.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-profile-fields.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-project-dimensions.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-recovery-tokens-table.js", "JavaScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 58
"/Users/user/Documents/BlueprintCAD/backend/scripts/add-rename-move-support.js", "JavaScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 115
"/Users/user/Documents/BlueprintCAD/backend/scripts/check-comments.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"/Users/user/Documents/BlueprintCAD/backend/scripts/check-schema.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/user/Documents/BlueprintCAD/backend/scripts/check-users.js", "JavaScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"/Users/user/Documents/BlueprintCAD/backend/scripts/create-follows-table.js", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 41
"/Users/user/Documents/BlueprintCAD/backend/scripts/create-forum-tables.js", "JavaScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 77
"/Users/user/Documents/BlueprintCAD/backend/scripts/debug-file.js", "JavaScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 55
"/Users/user/Documents/BlueprintCAD/backend/scripts/fix-uploaded-filenames.js", "JavaScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 42
"/Users/user/Documents/BlueprintCAD/backend/scripts/force_all_previews_work.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 47
"/Users/user/Documents/BlueprintCAD/backend/scripts/generate-existing-thumbnails.js", "JavaScript", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 123
"/Users/user/Documents/BlueprintCAD/backend/scripts/generate-missing-thumbnails.js", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 69
"/Users/user/Documents/BlueprintCAD/backend/scripts/migrate-existing-projects-to-versions.js", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 84
"/Users/user/Documents/BlueprintCAD/backend/scripts/migrate-nested-folders.js", "JavaScript", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 111
"/Users/user/Documents/BlueprintCAD/backend/scripts/migrate-thumbnails.js", "JavaScript", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 83
"/Users/user/Documents/BlueprintCAD/backend/scripts/run-migration.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 30
"/Users/user/Documents/BlueprintCAD/backend/scripts/sync_uploads_with_db.js", "JavaScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 57
"/Users/user/Documents/BlueprintCAD/backend/scripts/test-privacy-filter.js", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 59
"/Users/user/Documents/BlueprintCAD/backend/scripts/test-recovery-system.js", "JavaScript", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 100
"/Users/user/Documents/BlueprintCAD/backend/scripts/verify-migration.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 55
"/Users/user/Documents/BlueprintCAD/backend/scripts/verify-schema.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 37
"/Users/user/Documents/BlueprintCAD/db/db.js", "JavaScript", 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 232
"/Users/user/Documents/BlueprintCAD/db/migrations/002_orders_schema.sql", "MS SQL", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 1, 3, 44
"/Users/user/Documents/BlueprintCAD/db/migrations/003_issues_schema.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 70
"/Users/user/Documents/BlueprintCAD/db/migrations/004_cad_editor_schema.js", "JavaScript", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 109
"/Users/user/Documents/BlueprintCAD/db/migrations/005_add_user_tier.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 29
"/Users/user/Documents/BlueprintCAD/db/migrations/add_feature_trees.sql", "MS SQL", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 2, 15
"/Users/user/Documents/BlueprintCAD/db/migrations/add_thumbnail_path.sql", "MS SQL", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 5, 4, 15
"/Users/user/Documents/BlueprintCAD/db/migrations/check-orders.js", "JavaScript", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 66
"/Users/user/Documents/BlueprintCAD/db/migrations/run-orders-migration.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 23
"/Users/user/Documents/BlueprintCAD/db/migrations/setup-cad-user.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 52
"/Users/user/Documents/BlueprintCAD/eslint.config.mjs", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 19
"/Users/user/Documents/BlueprintCAD/frontend/components/CADViewer.tsx", "TypeScript JSX", 0, 398, 0, 0, 0, 0, 0, 0, 0, 0, 53, 51, 502
"/Users/user/Documents/BlueprintCAD/frontend/components/CADViewerModal.tsx", "TypeScript JSX", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 94
"/Users/user/Documents/BlueprintCAD/frontend/components/ChangeRoleModal.tsx", "TypeScript JSX", 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 156
"/Users/user/Documents/BlueprintCAD/frontend/components/CommentSystem.tsx", "TypeScript JSX", 0, 507, 0, 0, 0, 0, 0, 0, 0, 0, 25, 48, 580
"/Users/user/Documents/BlueprintCAD/frontend/components/ConfirmationModal.tsx", "TypeScript JSX", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 101
"/Users/user/Documents/BlueprintCAD/frontend/components/CreateFolderModal.tsx", "TypeScript JSX", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 130
"/Users/user/Documents/BlueprintCAD/frontend/components/FolderCard.tsx", "TypeScript JSX", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 172
"/Users/user/Documents/BlueprintCAD/frontend/components/HistoryModal.tsx", "TypeScript JSX", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 182
"/Users/user/Documents/BlueprintCAD/frontend/components/InvitationsNotification.tsx", "TypeScript JSX", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 115
"/Users/user/Documents/BlueprintCAD/frontend/components/InviteMemberModal.tsx", "TypeScript JSX", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 91
"/Users/user/Documents/BlueprintCAD/frontend/components/Layout.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13
"/Users/user/Documents/BlueprintCAD/frontend/components/MoveFolderModal.tsx", "TypeScript JSX", 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 192
"/Users/user/Documents/BlueprintCAD/frontend/components/Navbar.tsx", "TypeScript JSX", 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 284
"/Users/user/Documents/BlueprintCAD/frontend/components/NotificationsDropdown.tsx", "TypeScript JSX", 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 255
"/Users/user/Documents/BlueprintCAD/frontend/components/ProjectCard.js", "JavaScript", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 172
"/Users/user/Documents/BlueprintCAD/frontend/components/RenameModal.tsx", "TypeScript JSX", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 107
"/Users/user/Documents/BlueprintCAD/frontend/components/SaveProjectModal.tsx", "TypeScript JSX", 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 296
"/Users/user/Documents/BlueprintCAD/frontend/components/ThreeDViewer.tsx", "TypeScript JSX", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 40, 17, 186
"/Users/user/Documents/BlueprintCAD/frontend/components/ThreePreview.tsx", "TypeScript JSX", 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 26, 36, 328
"/Users/user/Documents/BlueprintCAD/frontend/components/TransferOwnershipModal.tsx", "TypeScript JSX", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 179
"/Users/user/Documents/BlueprintCAD/frontend/components/TransferRequestsList.tsx", "TypeScript JSX", 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 216
"/Users/user/Documents/BlueprintCAD/frontend/components/VersionDropdown.tsx", "TypeScript JSX", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 118
"/Users/user/Documents/BlueprintCAD/frontend/components/VersionHistory.tsx", "TypeScript JSX", 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26, 240
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/AdvancedSketchModal.tsx", "TypeScript JSX", 0, 321, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 353
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/AssemblyTreePanel.tsx", "TypeScript JSX", 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 242
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/BOMViewer.tsx", "TypeScript JSX", 0, 428, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40, 472
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/BottomBar.tsx", "TypeScript JSX", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 132
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/CADViewport.tsx", "TypeScript JSX", 0, 804, 0, 0, 0, 0, 0, 0, 0, 0, 75, 131, 1010
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/ChamferModal.tsx", "TypeScript JSX", 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 261
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/CollisionDisplay.tsx", "TypeScript JSX", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 147
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/ConstraintContextMenu.tsx", "TypeScript JSX", 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 249
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/ConstraintIconOverlay.tsx", "TypeScript JSX", 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 12, 48, 295
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/ConstraintManager.tsx", "TypeScript JSX", 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25, 305
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/ConstraintToolbar.tsx", "TypeScript JSX", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 175
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/DOFDisplay.tsx", "TypeScript JSX", 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 248
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/DimensionEditor.tsx", "TypeScript JSX", 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25, 330
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/DimensionRenderer.tsx", "TypeScript JSX", 0, 336, 0, 0, 0, 0, 0, 0, 0, 0, 20, 53, 409
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/DimensionToolbar.tsx", "TypeScript JSX", 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 240
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/DimensionTools.tsx", "TypeScript JSX", 0, 526, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36, 574
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/DraftAnalysisModal.tsx", "TypeScript JSX", 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 11, 26, 380
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/DrawingControls.tsx", "TypeScript JSX", 0, 464, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 499
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/DrawingSheetViewer.tsx", "TypeScript JSX", 0, 324, 0, 0, 0, 0, 0, 0, 0, 0, 24, 58, 406
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/EnhancedCADViewport.tsx", "TypeScript JSX", 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 22, 44, 343
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/ExplodeControls.tsx", "TypeScript JSX", 0, 391, 0, 0, 0, 0, 0, 0, 0, 0, 18, 26, 435
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/ExportModal.tsx", "TypeScript JSX", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 139
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/ExtrudeModal.tsx", "TypeScript JSX", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 124
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/FaceOperationsModal.tsx", "TypeScript JSX", 0, 313, 0, 0, 0, 0, 0, 0, 0, 0, 11, 30, 354
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/FeatureTreeSidebar.tsx", "TypeScript JSX", 0, 418, 0, 0, 0, 0, 0, 0, 0, 0, 29, 40, 487
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/FilletModal.tsx", "TypeScript JSX", 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 213
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/LoadingSplash.tsx", "TypeScript JSX", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/MateEditor.tsx", "TypeScript JSX", 0, 295, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 332
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/MateList.tsx", "TypeScript JSX", 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 216
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/PartBrowserPanel.tsx", "TypeScript JSX", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 208
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/PatternModal.tsx", "TypeScript JSX", 0, 672, 0, 0, 0, 0, 0, 0, 0, 0, 15, 47, 734
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/ShellModal.tsx", "TypeScript JSX", 0, 450, 0, 0, 0, 0, 0, 0, 0, 0, 28, 54, 532
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/SidebarLeft.tsx", "TypeScript JSX", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 145
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/SidebarRight.tsx", "TypeScript JSX", 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 260
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/SketchCanvas.tsx", "TypeScript JSX", 0, 504, 0, 0, 0, 0, 0, 0, 0, 0, 37, 66, 607
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/SketchModal.tsx", "TypeScript JSX", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 79
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/SweepLoftModal.tsx", "TypeScript JSX", 0, 491, 0, 0, 0, 0, 0, 0, 0, 0, 22, 50, 563
"/Users/user/Documents/BlueprintCAD/frontend/components/cad/Toolbar.tsx", "TypeScript JSX", 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 307
"/Users/user/Documents/BlueprintCAD/frontend/components/ui/GlobalNavSidebar.tsx", "TypeScript JSX", 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 14, 22, 319
"/Users/user/Documents/BlueprintCAD/frontend/components/ui/ThreePanelLayout.tsx", "TypeScript JSX", 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 175
"/Users/user/Documents/BlueprintCAD/frontend/components/ui/UIComponents.tsx", "TypeScript JSX", 0, 309, 0, 0, 0, 0, 0, 0, 0, 0, 12, 26, 347
"/Users/user/Documents/BlueprintCAD/frontend/types/index.ts", "TypeScript", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 6, 94
"/Users/user/Documents/BlueprintCAD/frontend/types/next-auth.d.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"/Users/user/Documents/BlueprintCAD/lib/auth.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 41
"/Users/user/Documents/BlueprintCAD/lib/cad-formats.js", "JavaScript", 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 25, 330
"/Users/user/Documents/BlueprintCAD/lib/cad/annotation-styles.ts", "TypeScript", 0, 0, 345, 0, 0, 0, 0, 0, 0, 0, 52, 62, 459
"/Users/user/Documents/BlueprintCAD/lib/cad/assembly-system.ts", "TypeScript", 0, 0, 600, 0, 0, 0, 0, 0, 0, 0, 135, 133, 868
"/Users/user/Documents/BlueprintCAD/lib/cad/bom-exporters.ts", "TypeScript", 0, 0, 536, 0, 0, 0, 0, 0, 0, 0, 58, 102, 696
"/Users/user/Documents/BlueprintCAD/lib/cad/bom-generator.ts", "TypeScript", 0, 0, 374, 0, 0, 0, 0, 0, 0, 0, 75, 54, 503
"/Users/user/Documents/BlueprintCAD/lib/cad/brep/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 234, 0, 0, 0, 0, 66, 300
"/Users/user/Documents/BlueprintCAD/lib/cad/brep/boolean.ts", "TypeScript", 0, 0, 499, 0, 0, 0, 0, 0, 0, 0, 142, 126, 767
